name_id,country,crag,sector,name,tall_recommend_sum,grade_mean,cluster,rating_tot
378,aus,blue mountains,centenial glen,smoked mussels,1,54.57446809,2,0.066075563
379,aus,blue mountains,centenial glen,split wave,4,48.51456311,8,0.023441621
380,aus,blue mountains,centenial glen,squid munching,0,50,1,-0.163373741
381,aus,blue mountains,centenial glen,staring at the sea,0,66.35,2,-0.004103231
382,aus,blue mountains,centenial glen,stephen grunter,0,33,1,0.074478897
383,aus,blue mountains,centenial glen,temptation,0,64,2,0.009868483
384,aus,blue mountains,centenial glen,touch and go,0,59,2,0.065801697
385,aus,blue mountains,centenial glen,trix roughly,1,54.89130435,8,0.004628962
386,aus,blue mountains,centenial glen,tsunami,-2,62.11538462,2,0.053206176
387,aus,blue mountains,centenial glen,tube,1,50.76923077,8,3.86E-05
388,aus,blue mountains,centenial glen,tugboat,0,66.2,2,0.125565218
389,aus,blue mountains,centenial glen,turn your money green,0,53,1,-0.064640973
390,aus,blue mountains,centenial glen,tutu sullied flesh,0,61.94117647,2,-0.041115686
391,aus,blue mountains,centenial glen,unplugged,0,56.90909091,2,0.021266707
392,aus,blue mountains,centenial glen,wank wank spurt,0,51.36363636,2,0.047643991
393,aus,blue mountains,centenial glen,white linen,1,56.67567568,2,0.100299936
394,aus,blue mountains,centenial glen,woodpecker,0,46,1,-0.045211449
395,aus,blue mountains,centenial glen,wrong movements,0,57,2,-0.03810373
396,aus,blue mountains,dam cliffs,a tale of two cities,-1,34.8,2,0.019533962
397,aus,blue mountains,dam cliffs,aonang aonang,0,38.66666667,1,0.345276844
398,aus,blue mountains,dam cliffs,death of the moss monster,-1,34.64285714,2,-0.025507696
399,aus,blue mountains,dam cliffs,dictator in a deerstalker,0,48.9,2,0.087458396
400,aus,blue mountains,dam cliffs,friendly fire,-1,43.94117647,0,0.204551774
401,aus,blue mountains,dam cliffs,fucary rug,0,30,2,0.07829103
402,aus,blue mountains,dam cliffs,lay la kay,0,45.2,2,0.03579833
403,aus,blue mountains,dam cliffs,little diego,1,36.55555556,2,0.018158331
404,aus,blue mountains,dam cliffs,lonely thursday,0,37,2,-0.026971623
405,aus,blue mountains,dam cliffs,radio baghdad,2,55.5,3,0.008972471
406,aus,blue mountains,dam cliffs,schools out,2,47.33333333,0,0.075361792
407,aus,blue mountains,dam cliffs,shadow the goat,-1,36.84615385,2,-0.037647734
408,aus,blue mountains,dam cliffs,siesta,-2,50,3,0.014633724
409,aus,blue mountains,dam cliffs,sister rosa,0,43.41666667,2,-0.000992768
410,aus,blue mountains,dam cliffs,sisters of fatima,2,29.89655172,4,0.350502549
411,aus,blue mountains,dam cliffs,sloper for saddam,0,37.68421053,2,0.036655921
412,aus,blue mountains,dam cliffs,stormin norman,-2,33.8125,4,0.170290048
413,aus,blue mountains,dam cliffs,ted turd tossa,-1,31.2,2,0.035243173
414,aus,blue mountains,dam cliffs,truancy officer,-1,39.46666667,2,-0.000624887
415,aus,blue mountains,dam cliffs,vasco pyjama,0,41.28571429,2,0.09388935
416,aus,blue mountains,dam cliffs,war and peace,0,53.26666667,3,0.052545
417,aus,blue mountains,dam cliffs,wet feet,1,32.5,3,-0.068783543
418,aus,blue mountains,diamond falls,bullseye,0,63,1,-0.153504321
419,aus,blue mountains,diamond falls,carat,1,52.25,0,0.041518692
420,aus,blue mountains,diamond falls,der kietzlig hund,0,69.66666667,0,-0.159037551
421,aus,blue mountains,diamond falls,diamond jack,0,52.44444444,0,-0.045211449
422,aus,blue mountains,diamond falls,dogbite,0,66,2,-0.084649512
423,aus,blue mountains,diamond falls,fresh goats milk,1,59.125,2,-0.082649548
424,aus,blue mountains,diamond falls,grey area,0,70,1,-0.12404715
425,aus,blue mountains,diamond falls,hairline,2,59.03125,2,0.166224026
426,aus,blue mountains,diamond falls,impossible princess,0,57,2,-0.072467186
427,aus,blue mountains,diamond falls,light years,0,65.25,0,-0.117589504
428,aus,blue mountains,diamond falls,mr carpet burn,0,66,2,0.035994935
429,aus,blue mountains,diamond falls,mr line,0,67.85714286,2,-0.002736131
430,aus,blue mountains,diamond falls,mr magoo,-2,57.13888889,2,-0.01112247
431,aus,blue mountains,diamond falls,mr meaner,0,63.58823529,0,-0.106094921
432,aus,blue mountains,diamond falls,mr pinky,0,72,2,-0.163233003
433,aus,blue mountains,diamond falls,mr tickle,0,68,2,-0.101702429
434,aus,blue mountains,diamond falls,mr universe,0,64,1,0.126042517
435,aus,blue mountains,diamond falls,mr weak,1,55.5,1,0.072719451
436,aus,blue mountains,diamond falls,mr wendle,-1,54.74074074,2,0.051429687
437,aus,blue mountains,diamond falls,porridge and soot,0,58,3,-0.044214083
438,aus,blue mountains,diamond falls,rhythm and stealth,0,68,2,0.014633724
439,aus,blue mountains,diamond falls,rhythym method,0,55,1,0.014649294
440,aus,blue mountains,diamond falls,runt,0,54.8,1,0.006777849
441,aus,blue mountains,diamond falls,some kind of bliss,1,65.36842105,2,0.059608348
442,aus,blue mountains,diamond falls,super duper goo,-2,62.07142857,2,-0.067042143
443,aus,blue mountains,diamond falls,super goo,0,59,2,-0.143178534
444,aus,blue mountains,diamond falls,super weak,-1,55.23255814,2,0.026144936
445,aus,blue mountains,diamond falls,theda bara,-1,64.75,1,-0.162471095
446,aus,blue mountains,diamond falls,to infinity and beyond,0,59,2,0.163958523
447,aus,blue mountains,diamond falls,tucker time,0,69.33333333,1,-0.166191825
448,aus,blue mountains,diamond falls,tuckered out,0,64,2,-0.023074517
449,aus,blue mountains,diamond falls,uncooth youth,0,48.25,1,0.014633724
450,aus,blue mountains,diamond falls,you crazy diamond,2,48.79166667,1,0.12032908
451,aus,blue mountains,diamond falls,you did it again,1,55.5,1,-0.040118224
452,aus,blue mountains,elphinstone,aristocat,0,66,2,0.325136648
453,aus,blue mountains,elphinstone,bandula,0,68,2,-0.150622947
454,aus,blue mountains,elphinstone,beta vinyl,0,70,7,-0.151359942
455,aus,blue mountains,elphinstone,brummel hook,0,64,2,0.326897824
456,aus,blue mountains,elphinstone,fallopian jezebels,0,55,2,-0.158596681
457,aus,blue mountains,elphinstone,green grass,0,62.5,2,0.333465471
458,aus,blue mountains,elphinstone,knitting circle,0,57,2,-0.164901795
459,aus,blue mountains,elphinstone,last ninja,0,57,2,-0.154897
460,aus,blue mountains,elphinstone,ristretto,0,62,1,-0.03260468
461,aus,blue mountains,elphinstone,sitting bull,0,68,7,-0.156998128
462,aus,blue mountains,elphinstone,tiger cat,0,70,2,-0.148469053
463,aus,blue mountains,elphinstone,tiger snatch,0,63,2,0.082038631
464,aus,blue mountains,freezer,absolute zero,1,37.28571429,1,-0.038962561
465,aus,blue mountains,freezer,bulls head,0,40,2,-0.159496299
466,aus,blue mountains,freezer,cryogenics,1,48.95652174,2,-0.00564252
467,aus,blue mountains,freezer,detache mode,0,64,2,-0.157778086
468,aus,blue mountains,freezer,dicky ticker,0,55,2,-0.092152287
469,aus,blue mountains,freezer,easy fit,1,55.25,2,-0.005124363
470,aus,blue mountains,freezer,extension lead,1,45.47619048,1,-0.019785963
471,aus,blue mountains,freezer,good big dog,1,50.52830189,2,-0.011251637
472,aus,blue mountains,freezer,gruntled,2,52.80769231,2,-0.087122824
473,aus,blue mountains,freezer,ha ha wall,0,53,2,-0.041674218
474,aus,blue mountains,freezer,lactictoc,2,54.91176471,2,-0.087448865
475,aus,blue mountains,freezer,lubberfiend,0,57.4,3,-0.068491564
476,aus,blue mountains,freezer,mad cow disease,0,46,1,0.074478897
477,aus,blue mountains,freezer,meat mallet,2,50.78947368,1,-0.058255318
478,aus,blue mountains,freezer,messenger in red,0,57,1,0.014633724
479,aus,blue mountains,freezer,old blobby,1,40.25,1,0.015840237
480,aus,blue mountains,freezer,optimist,0,44.5,0,0.069657288
481,aus,blue mountains,freezer,rat direct,1,49.6,0,-0.083532745
482,aus,blue mountains,freezer,soul sister,0,33.9,2,0.002804372
483,aus,blue mountains,freezer,swalk,0,45.825,1,0.039012218
484,aus,blue mountains,freezer,terra incognito,1,37.36363636,1,-0.020710006
485,aus,blue mountains,freezer,warmenpumpen,0,49,1,0.000612002
486,aus,blue mountains,grotto,backdraft,0,37,2,-0.045211449
487,aus,blue mountains,grotto,depleted gonad circumference,0,37,2,-0.045211449
488,aus,blue mountains,grotto,dwarf toss,0,50,2,-0.029085788
489,aus,blue mountains,grotto,larch,0,34.5,7,-0.150940409
490,aus,blue mountains,grotto,swallow the moon,0,51,1,-0.164901795
491,aus,blue mountains,grotto,word on a wing,0,43,2,-0.037754996
492,aus,blue mountains,logan brae,alien signature,0,48.61538462,1,-0.025855307
493,aus,blue mountains,logan brae,big hit with the kids,0,59.66666667,0,-0.051267945
494,aus,blue mountains,logan brae,creep show,3,48.46666667,0,0.004510002
495,aus,blue mountains,logan brae,critters,0,53,1,0.074478897
496,aus,blue mountains,logan brae,dead man walking,1,44.46153846,2,0.003921293
497,aus,blue mountains,logan brae,dr stein,4,52.9516129,8,0.108682242
498,aus,blue mountains,logan brae,eieio,0,58.59259259,0,0.018959602
499,aus,blue mountains,logan brae,elastic analysis,1,48.5,2,0.062382541
500,aus,blue mountains,logan brae,flake maker,0,53,7,-0.105056622
501,aus,blue mountains,logan brae,gropertron,0,53.66666667,2,0.082097973
502,aus,blue mountains,logan brae,hiltis not guilty,-2,53.15384615,0,0.015334043
503,aus,blue mountains,logan brae,hip to the bumper crop,-1,59.81818182,0,-0.026032843
504,aus,blue mountains,logan brae,kathy k,0,52.90909091,2,0.09740693
505,aus,blue mountains,logan brae,never believers,0,48.75,1,0.075634675
506,aus,blue mountains,logan brae,post swing jetters,0,51,2,-0.080427547
507,aus,blue mountains,logan brae,rain maker,0,50.8,1,0.018133586
508,aus,blue mountains,logan brae,room with a view,-1,45.77272727,1,0.050714063
509,aus,blue mountains,logan brae,shaggy da,0,49.5,1,-0.043372998
510,aus,blue mountains,logan brae,shark pool,-2,54.66666667,2,0.057692147
511,aus,blue mountains,logan brae,side effect,0,45.83333333,2,0.012542976
512,aus,blue mountains,logan brae,strawberry blonde,0,51.16666667,2,-0.001698893
513,aus,blue mountains,logan brae,surprise package,1,50.83333333,2,0.026701223
514,aus,blue mountains,logan brae,vertical dementia,-3,51.06666667,2,0.049384411
515,aus,blue mountains,logan brae,wedding bell blues,-1,49.33333333,2,0.020206601
516,aus,blue mountains,medlow bath,atoms in action,0,52.53846154,0,0.02762369
517,aus,blue mountains,medlow bath,cardinal fang,-1,33.33333333,3,0.014633724
518,aus,blue mountains,medlow bath,empty chairs,0,37.5,2,-0.080451767
519,aus,blue mountains,medlow bath,gas food lodging,0,47.5,2,0.126673809
520,aus,blue mountains,medlow bath,get a black dog up y,0,51,1,-0.083842927
521,aus,blue mountains,medlow bath,gimme shelter,0,36,2,0.074478897
522,aus,blue mountains,medlow bath,it goes,0,45.11111111,2,0.020540498
523,aus,blue mountains,medlow bath,just boot it,0,45.83333333,2,0.043654421
524,aus,blue mountains,medlow bath,lets get a taco p,2,35.66666667,3,-0.073474534
525,aus,blue mountains,medlow bath,life of riley,0,52.6,2,0.124021702
526,aus,blue mountains,medlow bath,like a cut snake,0,44,1,-0.156068234
527,aus,blue mountains,medlow bath,mainly fine,0,33,2,0.074478897
528,aus,blue mountains,medlow bath,old salt,-1,35,2,-0.005314667
529,aus,blue mountains,medlow bath,ones enough twos too many,0,47,2,0.249261385
530,aus,blue mountains,medlow bath,pitang pitang,0,29,2,0.074478897
531,aus,blue mountains,medlow bath,poultry in motion,1,37.4,2,-0.039607864
532,aus,blue mountains,medlow bath,radioactive man,0,40,2,0.168520736
533,aus,blue mountains,medlow bath,schwing pitch,0,33.53846154,2,0.004103587
534,aus,blue mountains,medlow bath,smoko,0,46,1,6.63E-05
535,aus,blue mountains,medlow bath,spook eyes,0,35.5,7,0.006581057
536,aus,blue mountains,medlow bath,strange karma,1,39.42857143,2,0.060814989
537,aus,blue mountains,mt york,andy wigley sing,0,42,2,-0.073474534
538,aus,blue mountains,mt york,ashes to ashes,0,53,2,-0.002086766
539,aus,blue mountains,mt york,auntie jack,0,35.5,6,0.330935727
540,aus,blue mountains,mt york,bortglomt,0,31.5,2,-0.073474534
541,aus,blue mountains,mt york,buda and the chocolate box,0,49,1,-0.092653998
542,aus,blue mountains,mt york,exhibition wall,-1,44.5,3,0.081852364
543,aus,blue mountains,mt york,go between,0,45.66666667,0,0.278139571
544,aus,blue mountains,mt york,lexical density,0,33.85714286,2,-0.093804564
545,aus,blue mountains,mt york,marooned,0,40,2,0.014633724
546,aus,blue mountains,mt york,master plan,0,49,2,-0.015288862
547,aus,blue mountains,mt york,mezzaluna,0,29.88888889,2,-0.066315288
548,aus,blue mountains,mt york,mr mcguirkesquirter,0,51,1,-0.045211449
549,aus,blue mountains,mt york,noodle,0,29,2,-0.105056622
550,aus,blue mountains,mt york,royal doulton,0,49,2,0.074478897
551,aus,blue mountains,porters pass,angry beaver,0,42.28571429,2,-0.011776025
552,aus,blue mountains,porters pass,bareback,0,48.4,1,-0.125005013
553,aus,blue mountains,porters pass,black heathen,0,50.93478261,2,0.066517544
554,aus,blue mountains,porters pass,chasing amy,-3,42.72972973,2,0.019341124
555,aus,blue mountains,porters pass,chook lotto,0,49.9,1,0.014633724
556,aus,blue mountains,porters pass,cutopia,0,48.23529412,2,0.054910132
557,aus,blue mountains,porters pass,damians effort,0,49,1,-0.156743813
558,aus,blue mountains,porters pass,dragons egg,0,49.2,2,0.15359213
559,aus,blue mountains,porters pass,escape velocity,0,51,2,-0.027629152
560,aus,blue mountains,porters pass,flirting with the spanish dancer,-1,46.5,2,0.071363745
561,aus,blue mountains,porters pass,fumble factor,1,54.5,2,-0.010431499
562,aus,blue mountains,porters pass,hazard reduction,0,53.85714286,1,-0.017412589
563,aus,blue mountains,porters pass,la land,1,51.4375,2,0.037455097
564,aus,blue mountains,porters pass,lego land,0,47.85714286,2,0.042216968
565,aus,blue mountains,porters pass,mind boggles,0,49,2,0.525548663
566,aus,blue mountains,porters pass,ness is best,2,52.94117647,2,-0.004452191
567,aus,blue mountains,porters pass,nice vice baby,0,40,2,0.087235658
568,aus,blue mountains,porters pass,nylon happy,4,47.68085106,2,-0.031876124
569,aus,blue mountains,porters pass,powerbra rangers,-1,38.65,2,0.117611931
570,aus,blue mountains,porters pass,pussy wallow,0,48,1,-0.005314667
571,aus,blue mountains,porters pass,returnity,0,58.92857143,2,-0.125873193
572,aus,blue mountains,porters pass,rough trade,0,59,7,-0.164901795
573,aus,blue mountains,porters pass,sail away,-2,55.3125,3,0.070185128
574,aus,blue mountains,porters pass,self portait with pipe and bandaged ear,1,59.5,7,-0.173735356
575,aus,blue mountains,porters pass,self portrait,3,61.86206897,2,0.051217333
576,aus,blue mountains,porters pass,shocking pocket monster,0,46,1,-0.045211449
577,aus,blue mountains,porters pass,so said the king,-1,42.55555556,2,0.066880205
578,aus,blue mountains,porters pass,sparkle motion,-1,53.1,2,0.090104258
579,aus,blue mountains,porters pass,spread em baby,1,43.92307692,2,-0.054474005
580,aus,blue mountains,porters pass,sscc,1,51.5,1,-0.164901795
581,aus,blue mountains,porters pass,these apples must be jens,1,51.0625,2,0.029299695
582,aus,blue mountains,porters pass,these cats are full of milo,0,48.28571429,2,0.072320055
583,aus,blue mountains,porters pass,these dogs must be prus,1,56.5,1,-0.164901795
584,aus,blue mountains,porters pass,thrust gut,0,54.6,0,0.03541902
585,aus,blue mountains,porters pass,traverse,0,37.66666667,2,-0.038229026
586,aus,blue mountains,porters pass,vanity case,0,58.90909091,1,-0.067802541
587,aus,blue mountains,porters pass,wipeout,-1,53.11111111,2,0.152371881
588,aus,blue mountains,shipley,a streaker named desire,-1,48.53333333,1,0.002388522
589,aus,blue mountains,shipley,adaptation,0,57,1,-0.159954759
590,aus,blue mountains,shipley,alliterating austrian austrich,0,48.72727273,2,-0.099059742
591,aus,blue mountains,shipley,answer is obvious,0,34.95,2,0.209984589
592,aus,blue mountains,shipley,bandoline grip,1,34.84,4,0.083163953
593,aus,blue mountains,shipley,barnstorming,0,57,2,0.048001136
594,aus,blue mountains,shipley,bolt  the beautiful,1,53.2,2,0.007850183
595,aus,blue mountains,shipley,burning bridges,1,53.8,2,-0.072731881
596,aus,blue mountains,shipley,burning jowls,-1,33.5,2,0.107681158
597,aus,blue mountains,shipley,cagney and lacey,0,63.14285714,2,-0.102868473
598,aus,blue mountains,shipley,country special,-1,37,1,0.087853239
599,aus,blue mountains,shipley,dance like a mother,3,52.9,2,-0.013809261
600,aus,blue mountains,shipley,decodyfier,0,61.93333333,2,0.01126462
601,aus,blue mountains,shipley,demoraliser,0,58.90909091,2,0.022463865
602,aus,blue mountains,shipley,displaced persons,0,51,2,0.160289194
603,aus,blue mountains,shipley,do androids care,0,42,1,-0.040704706
604,aus,blue mountains,shipley,do androids like duckos,0,43.6,2,0.268489509
605,aus,blue mountains,shipley,equaliser,-2,59.27272727,2,0.015264068
606,aus,blue mountains,shipley,eviscerator,0,59,1,-0.109473403
607,aus,blue mountains,shipley,fabricator,-1,60.5,3,-0.077816131
608,aus,blue mountains,shipley,flaming flamingo,0,48.84090909,2,-0.020839717
609,aus,blue mountains,shipley,form one lane,0,50.63636364,1,0.025722727
610,aus,blue mountains,shipley,girly germs,1,43,2,0.0413003
611,aus,blue mountains,shipley,golliwog grades,-1,49.125,2,0.00465769
612,aus,blue mountains,shipley,good fortune,0,31.73333333,2,0.320830399
613,aus,blue mountains,shipley,grand junction,0,55,1,-0.038734196
614,aus,blue mountains,shipley,hold on to your hats,0,35.26666667,1,0.058737976
615,aus,blue mountains,shipley,hot flyer,-2,47.57333333,8,0.008427808
616,aus,blue mountains,shipley,iron mike,0,56.84615385,2,-0.027233821
617,aus,blue mountains,shipley,jack high,0,36.9,2,0.057171792
618,aus,blue mountains,shipley,language of desire,3,50.78378378,1,0.012004714
619,aus,blue mountains,shipley,lardy ladys lats,2,47.29577465,8,-0.014411787
620,aus,blue mountains,shipley,loop the loop,-2,52.92424242,8,-0.024169561
621,aus,blue mountains,shipley,mental mantle,0,48.36842105,1,0.028438167
622,aus,blue mountains,shipley,no u turn,0,50.28571429,2,0.027485654
623,aus,blue mountains,shipley,nude tuesday,0,37.73684211,2,0.074238459
624,aus,blue mountains,shipley,pallets of pies,1,50.94444444,2,-0.000725614
625,aus,blue mountains,shipley,pluck the duck,0,31.33333333,0,0.009775785
626,aus,blue mountains,shipley,pooferator,-1,66,2,-0.067890437
627,aus,blue mountains,shipley,scramble syndrome,0,40.93333333,2,0.332544274
628,aus,blue mountains,shipley,sexi mexi,1,48.75862069,2,0.011034659
629,aus,blue mountains,shipley,sexy when slippery,0,45.75,1,0.106691502
630,aus,blue mountains,shipley,silently flying by,-1,53.22222222,1,-0.025571406
631,aus,blue mountains,shipley,slay ride,-1,54.66666667,1,0.043861977
632,aus,blue mountains,shipley,stormy monday,0,32,2,0.071939205
633,aus,blue mountains,shipley,supercallousfragileextradosage,0,54.87272727,8,0.027467107
